date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:55	96645/96645	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2018:28:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/Jack/Documents/newproject/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
15:54:55	6083/6083	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/Jack/Documents/newproject/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
15:54:56	93874/93874	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2007:57:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/Jack/Documents/newproject/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
15:54:56	6773/6773	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2009:24:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/Jack/Documents/newproject/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
15:54:56	510137/510137	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2013:13:52%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/Jack/Documents/newproject/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
15:54:56	29596/29596	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Feb%202023%2007:58:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/Jack/Documents/newproject/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
15:54:57	418654/418654	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2013:13:15%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Jack/Documents/newproject/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
15:54:57	192171/192171	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2013:13:43%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Jack/Documents/newproject/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
15:54:58	374/374	---MC-	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2015:54:58%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/Jack/Documents/newproject/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
15:54:58	849553/849553	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:54:57%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/Jack/Documents/newproject/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
15:54:59	498/498	---MC-	302	error ('Found')	text/html	date:Fri,%2017%20Feb%202023%2015:54:59%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/Jack/Documents/newproject/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
15:55:00	785206/785206	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:54:59%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/Users/Jack/Documents/newproject/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
15:55:00	139263/139263	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2013:31:12%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/Jack/Documents/newproject/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
15:55:01	841616/841616	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:00%20GMT	https://www.classcentral.com/subject/ai	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
15:55:02	827621/827621	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:01%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
15:55:03	770853/770853	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:02%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
15:55:03	7803/7803	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:03%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
15:55:04	7811/7811	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:03%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
15:55:04	789686/789686	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:03%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
15:55:04	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:04%20GMT	https://www.classcentral.com/subject/devops	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/devops.4e.delayed	(from https://www.classcentral.com/)
15:55:04	7777/7777	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:04%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
15:55:05	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:04%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
15:55:05	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:05%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
15:55:05	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:05%20GMT	https://www.classcentral.com/subject/hci	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
15:55:06	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:05%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
15:55:06	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:06%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/blockchain.54.delayed	(from https://www.classcentral.com/)
15:55:06	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:06%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
15:55:07	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:06%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
15:55:07	8029/8029	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:07%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
15:55:07	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:07%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
15:55:07	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:07%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
15:55:08	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:07%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/health-care.5a.delayed	(from https://www.classcentral.com/)
15:55:08	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:08%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
15:55:08	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:08%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/anatomy.5c.delayed	(from https://www.classcentral.com/)
15:55:09	8035/8035	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:08%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
15:55:09	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:09%20GMT	https://www.classcentral.com/subject/cme	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
15:55:09	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:09%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/statistics.5f.delayed	(from https://www.classcentral.com/)
15:55:10	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:09%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
15:55:10	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:09%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
15:55:11	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:11%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
15:55:11	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:11%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
15:55:12	743481/743481	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:11%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
15:55:12	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:12%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
15:55:12	7767/7767	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:12%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/precalculus	(from https://www.classcentral.com/)
15:55:13	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:12%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
15:55:13	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:12%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/combinatorics.68.delayed	(from https://www.classcentral.com/)
15:55:13	8035/8035	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:13%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/mathematical-logic.69.delayed	(from https://www.classcentral.com/)
15:55:15	8064/8064	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:14%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/management-and-leadership.6b.delayed	(from https://www.classcentral.com/)
15:55:15	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:14%20GMT	https://www.classcentral.com/subject/finance	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/finance.6c.delayed	(from https://www.classcentral.com/)
15:55:15	648522/648522	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:14%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
15:55:15	7790/7790	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:15%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
15:55:15	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:15%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/marketing.6e.delayed	(from https://www.classcentral.com/)
15:55:16	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:15%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
15:55:16	8005/8005	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:16%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
15:55:16	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:16%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
15:55:18	8022/8022	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:17%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/human-resources.73.delayed	(from https://www.classcentral.com/)
15:55:18	8034/8034	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:17%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
15:55:18	781273/781273	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:17%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
15:55:18	7933/7933	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:18%20GMT	https://www.classcentral.com/subject/sales	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/sales.75.delayed	(from https://www.classcentral.com/)
15:55:19	7808/7808	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:18%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
15:55:19	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:19%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
15:55:19	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:19%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/risk-management.78.delayed	(from https://www.classcentral.com/)
15:55:19	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:19%20GMT	https://www.classcentral.com/subject/csr	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/csr.79.delayed	(from https://www.classcentral.com/)
15:55:20	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:19%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
15:55:21	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:21%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
15:55:22	8024/8024	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:21%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/operations-management.7d.delayed	(from https://www.classcentral.com/)
15:55:22	750870/750870	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:21%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
15:55:22	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:22%20GMT	https://www.classcentral.com/subject/history	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
15:55:22	7743/7743	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:22%20GMT	https://www.classcentral.com/subject/literature	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
15:55:23	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:22%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/language-learning.80.delayed	(from https://www.classcentral.com/)
15:55:23	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:22%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
15:55:23	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:23%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/philosophy.82.delayed	(from https://www.classcentral.com/)
15:55:25	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:24%20GMT	https://www.classcentral.com/subject/esl	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/esl.84.delayed	(from https://www.classcentral.com/)
15:55:25	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:24%20GMT	https://www.classcentral.com/subject/culture	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/culture.85.delayed	(from https://www.classcentral.com/)
15:55:25	761971/761971	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:24%20GMT	https://www.classcentral.com/subject/religion	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/religion.html	(from https://www.classcentral.com/)
15:55:25	7919/7919	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:25%20GMT	https://www.classcentral.com/subject/sports	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
15:55:26	7764/7764	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:25%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
15:55:26	7919/7919	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:25%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
15:55:26	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:26%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/linguistics.89.delayed	(from https://www.classcentral.com/)
15:55:26	7909/7909	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:26%20GMT	https://www.classcentral.com/subject/food	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
15:55:28	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:27%20GMT	https://www.classcentral.com/subject/reading	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/reading.8c.delayed	(from https://www.classcentral.com/)
15:55:28	7985/7985	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:28%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/crisis-management.8d.delayed	(from https://www.classcentral.com/)
15:55:28	740526/740526	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:27%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/library-science.html	(from https://www.classcentral.com/)
15:55:28	7837/7837	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:28%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/electrical-engineering	(from https://www.classcentral.com/)
15:55:29	8050/8050	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:28%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/mechanical-engineering.8f.delayed	(from https://www.classcentral.com/)
15:55:29	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:29%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/civil-engineering.90.delayed	(from https://www.classcentral.com/)
15:55:29	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:29%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
15:55:30	7993/7993	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:29%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/nanotechnology.92.delayed	(from https://www.classcentral.com/)
15:55:30	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:30%20GMT	https://www.classcentral.com/subject/gis	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
15:55:31	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:31%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/manufacturing.95.delayed	(from https://www.classcentral.com/)
15:55:31	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:31%20GMT	https://www.classcentral.com/subject/bim	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/bim.96.delayed	(from https://www.classcentral.com/)
15:55:32	757900/757900	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Feb%202023%2015:55:31%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
15:55:32	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:32%20GMT	https://www.classcentral.com/subject/cad	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/cad	(from https://www.classcentral.com/)
15:55:32	8041/8041	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Feb%202023%2015:55:32%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/Users/Jack/Documents/newproject/www.classcentral.com/subject/chemical-engineering.98.delayed	(from https://www.classcentral.com/)
